0.0491404351485622 4.738408676851669E-4 0.002001220402074512 3.98340992358093E-4 7.207414203762395E-5 3.4264634762329216E-5 1.6450769010372174E-4 8.320653872877324E-4 1.1493144238006903E-4 6.839746306081494E-4 4.7788270374812315E-4 1.1170545030195783E-4 2.92926524189404E-4 1.3355988129070838E-4 1.958190063751878E-4 2.4487699171707407E-4 1.2848688181562917E-4 5.957628192886206E-4 3.430007678813162E-4 2.0206431018993798E-4 7.078596243147942E-5 4.3278799867573E-5 2.0136861244949257E-5 1.4502563251764109E-5 3.27852146529265E-6 3.6904988508656485E-5 4.8096324275515115E-4 3.9236799884615614E-4 1.2076910157972431E-4 2.1025687577327337E-4 
0.5145951739989312 0.001257612948908637 2.643717731937538E-4 1.945150041201347E-4 1.1539486841137878E-5 8.478595856814715E-5 9.150857660634946E-5 8.325164241388167E-5 6.130203203909773E-4 5.911536982899519E-4 2.6260566659349694E-4 2.3785144772585896E-4 1.073267848327756E-4 5.200663499776645E-5 2.92822763853253E-4 2.980934648607453E-4 2.5963089367448154E-4 0.0011860007657554573 2.2159262600932936E-4 3.0043888367856396E-4 6.425402899495085E-4 3.8684943576977136E-5 2.64286930575844E-4 1.8392719224601258E-5 2.0536509057895807E-5 1.037605398773885E-5 7.04284860729212E-4 4.0117620427861897E-4 9.88423309950418E-4 2.3166730160794235E-5 
0.0018873004073970412 3.787082575170516E-4 0.0014662182714312195 5.892457553797102E-4 1.8664215277332584E-5 3.127232817714253E-4 3.596523147511179E-5 8.606651790898764E-5 2.0197843303229707E-4 2.506950602871741E-7 6.868987093722934E-5 1.0830690405290878E-4 3.9780387465886634E-5 1.2745414616687636E-4 2.3847439444120937E-4 2.972189764454942E-4 3.5333297367592866E-4 3.9782950208424553E-4 3.240662333872809E-4 2.6459972223085966E-4 2.782528360543426E-4 8.392787134420225E-4 4.2177276120785136E-4 3.442734428542642E-4 9.102561792398434E-5 3.192110397693059E-4 7.90964809083652E-4 5.832198046840187E-4 8.381853131493686E-4 6.001988488007622E-4 
0.6518944005486099 7.714817630737332E-4 4.297919806742871E-4 2.620009596393332E-5 6.621462726446708E-6 8.478595856814715E-5 8.557963480302695E-5 7.813404886532643E-6 1.0371688129577875E-4 5.929559393696621E-4 0.007140879929548994 6.423672942280317E-4 4.519501477677287E-5 3.937799299555643E-4 2.663246578255049E-4 2.889473790125701E-4 3.690766262689978E-4 0.0012394318952010444 3.669888090022661E-4 2.239631340721157E-4 1.5235105682364958E-4 7.280825030250077E-4 1.9546393018295737E-4 3.9645223225157576E-4 2.8669470342552E-5 7.57015262038535E-5 6.982883497487637E-4 5.616019649072263E-4 9.117208244356439E-6 9.520572530614114E-5 
0.9087039388592841 1.0363598345341669E-4 7.912904481576773E-4 1.1023459849000415E-4 1.95548325683171E-5 4.659737962123023E-4 1.0140663492341456E-4 3.208456473609864E-4 9.77951960221326E-4 2.865777208317811E-5 8.356383618238981E-4 2.7540772446427592E-5 3.122288563417754E-4 3.505892036708821E-5 2.9555702186564455E-4 1.682705844388629E-4 0.016553684464666756 5.929202183949542E-4 2.07171545364632E-5 6.492448514691945E-5 2.6542831296565974E-4 4.771806380567535E-5 2.0665130361324012E-4 5.3373816499365426E-5 6.267287544203096E-5 3.6096796360246064E-4 2.9075022787725384E-4 3.978541868422336E-4 4.0980347245020996E-4 8.693885556544304E-5 
0.45585838209104906 4.1850949661120633E-4 5.038018581478782E-5 8.344775722954807E-4 2.3171958620726998E-4 4.975755172163688E-4 4.394935309529903E-5 1.1448382968699171E-4 8.404461429146155E-5 4.891043299698137E-4 1.600453141391557E-4 2.5871970157575162E-6 2.727777057630989E-4 2.700000757056322E-4 3.001571026417474E-4 5.165777124289481E-4 2.6918108501086397E-4 6.047692349998163E-5 4.175826058624878E-4 9.924058379062217E-5 6.840581483007892E-4 6.405644765541985E-4 3.867559508285973E-5 2.3409927612808403E-5 2.927430523712776E-5 3.7774229614111383E-4 5.184833189643542E-5 4.772376820175394E-4 7.787304970644556E-4 5.966924911504593E-4 
0.7167997213553703 4.915546713296825E-4 2.7412482178978807E-4 8.774576567400893E-5 2.2810594546188154E-5 7.11388187454663E-5 1.2175489078305194E-4 2.4006004894863432E-4 1.0460542108759751E-4 6.314214417412339E-4 2.2901877366856036E-5 2.3519780732138236E-4 1.4913210148588887E-4 1.306020328700325E-4 3.5786769460606716E-4 3.3479897994643615E-4 1.9446529763015934E-4 4.6214426178569826E-4 8.250346686003862E-4 1.0493041090811787E-4 6.799781670299805E-4 5.0087087220184346E-5 2.068514985846686E-5 4.781608805956304E-4 1.381879433886027E-4 3.189550056677949E-4 2.5902689111351315E-4 4.7682543016709937E-4 3.9813096259481035E-4 7.891380050273959E-6 
0.18213195126520806 4.8219345887130696E-4 2.7421107997195E-4 1.1465306984771706E-4 7.233517208472384E-5 3.378449885793146E-4 1.6041395033645082E-5 2.7376985683012366E-4 7.495334709734422E-4 5.002786146540869E-5 1.9196598607630225E-5 4.540810247692662E-5 3.0216801813438474E-4 1.9969529711962307E-5 8.451129278393094E-4 2.668970691234676E-4 0.0010072358818649218 4.915555547096666E-4 3.613058344262251E-4 3.3535346914615653E-4 4.4526210595317146E-4 9.022631695035958E-4 3.0216655471119677E-4 8.401011674437441E-5 2.8441474114061156E-5 3.242043934104273E-4 6.526871017112403E-4 5.330542716081195E-5 2.597374448947772E-4 5.136070039290532E-5 
0.28554587958486505 7.895082012457585E-4 6.790679593038893E-4 9.684422682250901E-5 3.75116517061837E-5 1.4407312125165324E-4 8.964186753313188E-5 1.2656575978822125E-4 5.624639544690693E-4 9.688523337472612E-5 2.2414459466999094E-4 6.834983616613222E-4 4.047827157936272E-4 9.772339538979634E-5 3.017391200959694E-4 1.446254845643375E-4 1.991346214177086E-4 5.557801527924454E-4 3.6280346766254647E-4 3.6765147341301255E-4 4.999086818138602E-4 2.6153174569808375E-5 4.657276657842735E-5 7.655566830303242E-5 3.0418434579437646E-4 3.793832627136406E-4 7.795139016344695E-4 4.114767953623699E-4 5.258432130677747E-4 1.0729753352121528E-5 
0.12865464830504797 5.077610544825548E-4 5.8918371887910577E-5 1.680506459935962E-4 1.4736358782642896E-4 2.4014668188837338E-4 1.6454439021005242E-4 3.063686754214096E-4 8.454309200820836E-5 4.674679139016986E-5 5.388628721944783E-6 6.584164964196E-4 5.826926742346247E-4 1.5620733864480464E-4 2.2092657546838657E-4 1.628500785483729E-4 1.9537837023828964E-4 0.001052640593206817 8.625647955948687E-5 5.177073038359994E-5 7.074697715482497E-4 5.910095540205089E-5 1.9589540192660465E-4 5.3605127541496433E-5 4.733519278395911E-5 4.412117591687878E-5 2.839221913770776E-4 4.337932583788954E-4 6.353099670619093E-5 9.710843645452201E-5 
