0.690512083424238 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3310937683284466E-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.04104782661269929 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001487824913527064 0.0 4.164157657509745E-4 4.3722539200300977E-4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.9214480996006784 0.0 4.2284047622394424E-4 0.0 0.0 6.122019267384256E-4 9.694331472010267E-4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0011961342507552878 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.003402379879198297 0.001566305628977623 
0.7660947428580839 0.0 0.0 0.0 0.0 0.0 0.0 1.4411372199807083E-4 0.0 1.1527864515666088E-6 0.0 4.510017327040295E-5 1.4784321063791146E-8 5.118280666687291E-4 0.0 0.0 0.0 0.0 0.0 2.198062539098702E-6 0.0 1.5757938519210266E-5 7.077500782387142E-5 0.0 1.0396703054624582E-4 2.760321695566625E-5 5.114332988559102E-5 0.0 8.502194122631328E-8 0.0 0.0 1.584908878573901E-5 0.0 0.0 0.0 0.0 1.3069237952694808E-7 0.0 0.0 8.27489648545912E-5 0.0 0.0 1.8112145784480058E-9 1.4254614505327085E-5 0.0 0.0 5.411949302473389E-6 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.14616462860929896 4.992625249970799E-6 3.655750983419319E-5 2.449082481685987E-5 7.370747930013051E-6 4.3384527782122154E-5 7.317970758647833E-6 1.5473672003434282E-5 1.1140985128522076E-6 2.520168303893938E-6 1.6360290930779002E-6 7.488827030351926E-6 2.7261014268051503E-4 6.278720807753643E-7 1.0985529535898567E-5 2.8698247290169226E-5 1.9932559113266446E-6 8.258604022334463E-6 5.068721873728503E-4 7.252032716827563E-7 1.733134312650098E-6 4.613523636773953E-5 5.093931667051569E-4 1.919415481315632E-6 1.4775376721312607E-4 1.5048582993687916E-4 6.736338021432389E-6 1.0539806339611694E-5 5.352215057880523E-8 7.669334389682133E-6 2.7114208769992717E-8 2.4383633461012994E-5 1.0008081642543228E-7 8.862303622004397E-4 3.2145751059860515E-5 5.154295216698868E-8 1.194664736372674E-6 8.859346496001322E-6 2.6016945316056254E-6 4.586647775920354E-6 5.655465411672208E-7 1.8003242693084127E-4 2.95092684840827E-9 1.1859068173938577E-5 5.743347439903916E-9 3.947883141250503E-6 8.819593642129462E-6 1.2553242412861582E-5 2.4928497426292674E-4 1.5314312264994193E-5 
0.17330784361612656 1.363306925301383E-4 2.879377034525891E-5 9.307583805689782E-5 3.606457521668263E-6 4.037242227081187E-5 9.628006295966925E-5 0.0010595811724032837 8.458456374059689E-6 2.8735718505482582E-6 7.376501650501771E-5 3.30263932113419E-5 6.307933201657402E-8 6.89410381344884E-5 1.4800831453859814E-4 9.743076007274397E-4 2.2685792679625068E-5 3.7544039148189334E-5 8.783329514189317E-5 1.9572666037407113E-5 7.438190605940822E-5 1.5132550722691705E-4 2.050092959236102E-4 6.8930811119745875E-6 6.223729991348434E-4 4.0228408841340816E-5 1.4425600594373186E-5 5.253706268374736E-5 1.6889123897243976E-7 3.0523942775929154E-4 5.936651177693881E-7 2.877140333578512E-5 4.395308384408525E-7 1.5167123177172131E-4 8.855601845147488E-5 7.675374118899783E-9 7.044600911047137E-8 1.0701798245524747E-4 1.68601714087957E-5 2.5478817267016337E-4 9.241016999617912E-7 1.690947408014808E-4 5.059275059377549E-8 1.377229159197052E-4 6.688458042650442E-7 4.938939087454993E-7 1.1545700707415831E-5 1.2124038972121478E-4 3.830463910421425E-4 1.4974769980840888E-4 
9.390255268591496E-4 0.002655435937192484 5.30669839562111E-4 0.001836237484217542 0.0013639762498223996 7.995558851328123E-4 0.0011523963322010965 0.0 5.601735563721009E-6 0.0 0.0 0.0 1.0329688783859977E-5 6.601558286022941E-5 9.108151634244977E-5 0.0 0.0 0.0 3.5112046180286116E-4 0.0 0.0 1.5361029641381012E-4 0.0032938113741599892 2.437877964462686E-4 0.0023664631645026394 7.646353573961154E-4 0.0 0.0 2.2065560586980892E-6 0.001590189351025853 3.253978175038252E-4 0.0 0.0 4.6407825641171145E-4 0.0 1.9787794680877086E-6 0.0 4.0987605364898574E-4 0.0 1.1870473780728209E-4 1.0406753403768097E-4 0.0 0.0 3.566838888235496E-4 0.0 0.0 0.0 0.0 3.0456231164286893E-4 0.001830376670102179 
0.9619578745742299 1.614640234055294E-6 6.984670582723625E-6 1.789758116450527E-6 4.525488409976263E-6 9.09548771585445E-6 0.0 1.9967122692365986E-5 1.0862420325683234E-6 9.089809665238045E-8 2.4871012235894612E-5 1.6709093309473343E-5 2.10960976941965E-6 3.0277431874243366E-4 1.7774191036687672E-4 1.3315836438820153E-4 3.68863670848891E-6 8.954401456585039E-4 3.565478846730862E-7 1.8992738960955012E-7 2.8223912073053E-6 3.3876527291367584E-5 8.517584910855035E-5 3.11701306574266E-7 1.3548173079779463E-4 3.905310609774809E-5 1.1373704114747049E-5 1.769705335728022E-4 6.153893797391133E-7 3.079093314546E-5 1.4539399340630243E-6 8.589310407689779E-7 4.6039880782627427E-7 6.977210368461206E-7 1.196678073029671E-5 3.350129464366978E-8 1.2580448062042709E-5 7.04811459724111E-7 5.094115785216151E-5 1.7522051217532642E-5 4.07745204294841E-7 1.2417902269733387E-4 2.9287650262581995E-7 7.824508883722611E-7 7.538721823211462E-9 6.147905744707216E-5 3.0754817378293687E-7 1.96573558052897E-4 0.0014863630300878832 2.859470722530442E-5 
0.22672423297842545 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0676765500569466E-6 0.0 0.0 3.58922783769912E-4 0.0 0.0 0.0 0.0 0.0 7.245824866105794E-4 0.0 0.0 0.0 0.0010510891918114643 0.0 0.0 3.082491703577036E-4 7.467474745217781E-6 0.0 0.0 0.0 0.0 2.8633452558364666E-5 0.0 0.0012278856950846421 0.0 0.0 1.5070621162697736E-6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0911363583270026E-5 0.0 0.0 0.0 
