0.07175882610306561 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.616276108113432E-4 0.0 0.0 0.0 0.0 0.0 0.0 0.0014259512967466903 0.0 0.0 0.0 0.0022046049741919482 0.0 
0.17370343140412198 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2450078294564938E-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.29507958781807375 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7523059083388722E-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.4683735451825459 4.271748642269319E-6 2.164322571186301E-4 6.654739974672143E-4 1.5854099009708798E-7 1.274538739171674E-9 1.3730945423573524E-4 1.1642398614065511E-6 1.133763542555507E-4 2.200278664155397E-6 1.3177256852952397E-4 2.6562059478845586E-5 0.0 9.139644601869718E-6 8.174656895817028E-6 8.094531471795166E-6 3.6402747257524136E-7 0.0 0.0 5.747493592637177E-6 2.2815521537677353E-6 7.95133243970973E-8 2.4069834733052488E-5 4.349027710312725E-5 0.0 0.0 2.2221085272921823E-6 0.0 8.029637903833138E-4 0.0 
0.4789816414048922 0.0 0.0 9.529690118192576E-7 1.1354496611433011E-7 2.124699479980469E-7 1.0294199671234489E-5 5.791228471721247E-7 1.9407564068400867E-5 1.0820138942650724E-6 0.0 7.173303896953949E-6 6.605934876688412E-6 2.737180335730294E-6 4.6755519508575777E-7 2.209410372535543E-6 2.0074406395319487E-7 4.429189943598607E-5 3.1608649428357367E-6 4.165401720355454E-6 3.3241115339377217E-7 5.527900841109352E-7 1.4274542440498876E-6 0.0 1.167334763236866E-5 1.8252005152848946E-5 8.047376786763007E-7 7.52979562585016E-6 1.2178078128531867E-5 5.089869070794161E-6 
0.3254990928651482 0.0 0.0 1.1852815243541692E-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1066845410793123E-7 0.0 2.5392130541191643E-6 0.0 0.0 0.0 0.0 0.0 0.0 7.906332149212984E-4 0.0 3.418067922415736E-5 0.0 0.0 0.0 0.0 
9.547653672598577E-4 1.0879277773472127E-5 2.6533585758789263E-6 8.334545633026751E-5 4.066890531206055E-7 1.667290720921064E-8 3.186605815997763E-4 1.3172191043239115E-5 3.500419193536183E-6 2.7944198710760386E-7 3.0157367660891025E-4 1.3148888649319973E-6 5.8050056624779594E-5 7.416752299014117E-5 5.906695433604326E-6 2.3505225418567113E-6 2.6608082740539494E-8 0.0 1.1197643091768149E-4 1.5189584790843293E-5 3.569974345675288E-6 5.4827711836914346E-5 7.743210467387669E-6 2.168025261662442E-5 0.0 1.081979785716462E-5 1.786599310493924E-4 3.998585793535151E-7 2.0077987322855272E-5 1.5099168445251434E-4 
0.501025897753033 3.3954251308849294E-4 0.0 0.0 7.336354547420383E-7 0.0 0.0 0.0 0.0 0.0 6.23084495985082E-4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
