1.6828806171948927E-4 2.822890190781614E-6 3.342633872936498E-5 7.70094150239334E-6 5.1463599576959206E-5 2.4739961978960802E-5 2.4997280258456917E-4 0.08105839062818024 1.8983577161651077E-4 5.734900817978495E-6 1.7045098818031757E-5 6.755944381946147E-5 3.908109976245787E-5 1.8086961224317554E-4 8.549720388952917E-6 3.128916217379488E-4 1.246119539952973E-4 1.8923079501720535E-6 2.4358506928597251E-4 4.5616480500808906E-5 
0.005685650083897542 4.524947191242814E-5 3.171247019213551E-5 2.3326802080234837E-5 4.7984488561094494E-5 2.0568945516554182E-4 1.83218751973633E-5 2.3877723624172602E-5 1.0905848885928604E-4 1.742320349721433E-5 6.527469289041021E-5 1.9645283032232474E-4 4.93474947054012E-5 7.038840515246421E-5 1.5393268054948722E-4 1.928861476167286E-4 3.3972707773273034E-5 1.5935046420822253E-5 9.601802555910847E-5 6.556236111267243E-5 
0.009469605749010276 4.0213861107494056E-5 6.671816915899403E-5 2.3985378699169976E-5 4.640589155085833E-5 4.150684417843298E-6 4.526527151200646E-5 8.473243114458495E-7 6.052548932807141E-5 1.2002216456779603E-4 5.897890504734545E-5 1.2110245111438357E-4 3.6703148914205095E-5 1.2507671930056614E-4 5.1015295877758667E-5 2.451718555190664E-6 2.711712232516961E-5 9.8927286033459E-5 1.4096569648715517E-4 4.295138179051126E-5 
0.41733339445091555 4.014182809958174E-5 6.002488636049015E-5 4.445165457968116E-6 5.724001499917966E-5 1.6904966974654075E-5 1.4970988512945263E-4 3.634492544127553E-5 2.4272267829837565E-4 5.58504355969706E-6 7.076744374666072E-5 2.5257182530853814E-5 4.042125546065584E-5 9.135892914643041E-5 3.9986623850166245E-6 3.565733921176101E-4 1.0237905015261188E-5 7.810583802709051E-7 2.3306866894472967E-4 1.1319319212176167E-4 
0.00778214373317794 1.563726347823688E-5 3.312567092919074E-5 3.3408183212202804E-6 9.401515399639905E-5 6.793959570017917E-6 5.2122743303643584E-5 8.486982442789924E-5 9.375996439814454E-5 1.461057055918834E-4 6.762226723283402E-5 5.008619593263166E-5 6.021496546701493E-5 1.739579111129457E-4 8.079626265544125E-6 3.4076632483065776E-4 2.627222182094026E-4 3.8970621907839965E-6 2.487217398866745E-4 2.7929333868855607E-5 
0.41488847929305217 1.510835762156893E-5 1.8504799116108332E-5 1.2006642616875764E-4 2.6068106161392447E-5 0.019760511483056336 2.5439910777626213E-4 3.365063702565627E-5 2.4272267829837565E-4 1.0827879608829706E-5 2.3195446836156974E-5 2.5504787736922938E-5 0.002301903694840614 9.234467500980032E-5 8.414399705108504E-6 3.5157560992471297E-4 1.234571528877526E-5 1.5431417927067937E-4 1.2034647892299227E-5 5.496171849847828E-5 
0.6154369577580818 4.081451900103805E-5 3.687592092815408E-5 7.725524041698662E-5 8.285593829973947E-5 1.7277675080979203E-5 2.6959002726861515E-4 8.482768555676548E-5 1.8214126397781305E-5 2.770311858759912E-5 1.6377412563352414E-5 1.1611850687004515E-4 2.6367855475319894E-4 1.1140074547410916E-4 2.372113766863671E-5 8.152668251388317E-5 1.9933294488051424E-5 1.1452979875415906E-4 4.256344342916755E-5 7.760976694517974E-5 
0.6639846697157274 6.6469530189854005E-6 6.74582147532564E-5 1.0761464553584185E-4 2.635657519066841E-5 3.881761598768815E-7 5.966409810276327E-5 7.692891120073114E-5 2.701263203080968E-5 5.385621114928768E-4 8.574756865157693E-5 9.155450365501727E-6 9.551644756730267E-6 2.2682013206268455E-4 1.1693783743410889E-5 3.007440991657079E-4 1.0795206846676283E-5 1.891236541205161E-4 2.3601064594930113E-5 3.617890937169183E-5 
0.3471805399645339 7.85296209462629E-5 1.985444059234408E-5 1.115988170447996E-4 1.0444656576240822E-5 1.1409501080623234E-6 2.573958593827423E-4 8.341080583634495E-6 2.4163050296035094E-4 1.0109965191728788E-4 8.500662585994053E-5 1.6058726872435937E-5 9.608151992375029E-6 2.212458414978286E-5 1.2079712603653038E-5 3.301249509522213E-5 1.4433200814867543E-5 8.465916612875678E-5 1.4770261147456672E-4 5.632960508623695E-5 
0.8714331684606151 7.20935086003992E-6 6.666240672624534E-5 1.0404197749488026E-4 2.338621965293264E-5 1.183128172328818E-6 2.5669692410323577E-4 1.8899800999104457E-5 6.052548932807141E-5 2.0394758015615434E-5 6.513604888184346E-5 1.0863596946491325E-4 2.629323735210739E-4 5.7956830664219984E-5 7.390795081523962E-5 2.451718555190664E-6 3.547369239130194E-5 2.638332510286296E-5 1.4240062497979062E-4 5.2724109770235035E-6 
0.12806026790401334 3.124278266418583E-6 1.780392249078514E-5 1.0958667679038994E-4 7.718160467460899E-5 2.4147513791464043E-5 8.787683843140422E-5 3.214099886116438E-5 1.8682734815042378E-4 1.5978410054281642E-5 4.610682910569454E-5 1.137301906739574E-4 3.1841092660782797E-5 1.7304164606159493E-4 9.058509316866619E-6 0.011635623957236224 1.5129597594029705E-4 6.035721369901026E-5 1.1805792508632728E-4 3.310913089192949E-5 
0.33174328191707503 7.189307986030722E-5 6.001799127354803E-5 1.7321399601562525E-5 2.6122807393669407E-5 1.4374991655866155E-5 8.880250774563805E-5 4.909538703884305E-5 1.3950157002423202E-5 3.4539000981066044E-6 1.7138477114130013E-4 1.2737625607042415E-4 4.2937231649495036E-5 3.203172246132451E-5 9.887091775497806E-5 1.3567645131422236E-5 6.972596405627698E-7 6.778222892658882E-5 1.3822653079044914E-4 5.74948121416224E-5 
0.42815649878730605 6.025319462815133E-6 1.856715225494411E-5 2.1907053848479473E-5 4.8070532994581714E-4 1.9362351723713843E-5 1.3837777558501526E-4 7.970818272686392E-6 3.3753051859171834E-4 8.107738566546855E-5 6.471112505122693E-6 2.046888012504911E-5 3.4305898622297956E-5 0.0024082943231976024 9.401229236998931E-7 8.832552472984652E-5 1.2944577883314828E-6 1.8905443320971872E-4 9.161112596157461E-5 1.0705892817028911E-5 
