1.2279515113815806E-12 2.5581588468407272E-8 2.1852056743710616E-7 5.767678158988784E-6 2.8204901914206765E-7 4.005671872944958E-7 2.9114252282508854E-7 4.204207667052847E-8 8.232365591287392E-7 9.772770761629488E-8 
0.9999857256678416 1.4451793139632183E-8 1.189241230197021E-7 3.652920000874751E-7 5.1194985820833055E-9 1.3850524856001754E-7 3.6597530695866397E-7 1.7784592357217902E-7 2.1461955116793726E-7 2.782176882615111E-7 
0.819788845313477 2.5580852113045694E-8 5.2779775296434696E-8 4.7525008924937585E-8 1.0452513239139288E-7 5.51188432014273E-7 9.540694233362746E-8 2.486206382254265E-8 6.167749397254551E-7 1.0316758706701936E-11 
0.48544844152359773 5.388418190635472E-7 3.1950179594845225E-8 5.976285939178304E-7 1.46666398821145E-7 4.118399008148307E-7 1.5572078387906845E-7 4.906223751382909E-8 1.6065756992118248E-7 1.0204577027054376E-7 
0.7942789483228765 2.8789215341024267E-7 4.006019571248244E-7 4.885589976424889E-6 5.763494947699537E-8 1.195233521396348E-6 3.130085483156304E-7 5.733860389521746E-7 8.982101434237492E-9 2.5325499614723776E-7 
0.17513917111014868 5.277598921870644E-7 5.454855158917643E-9 3.2342093076742927E-7 1.1161452164270107E-7 1.003911398738504E-7 4.878707972948499E-7 4.6033440174645376E-8 8.121319492755573E-8 6.92824642807226E-9 
0.6044507281902529 1.0037134227282592E-6 1.7676955353500502E-7 3.4711083317558553E-7 1.0568625127164255E-7 2.3981822544434105E-7 6.262952780760297E-7 1.3023007714975566E-6 6.21839888060627E-8 7.769915369434154E-4 
0.05545300406215715 1.0988301070448968E-6 2.1870861637908455E-7 5.8900527773160465E-6 2.2882296183046133E-7 4.971549596309008E-8 7.762714364549713E-8 6.056771801897467E-7 4.649214139854623E-8 4.7443704303419974E-5 
0.10852114382279592 6.573772872537032E-7 0.007967034957021451 2.786557414838761E-8 1.1796072730504291E-7 6.849141612550465E-7 2.803345087865114E-8 4.7291655852677764E-8 3.3245940414748134E-8 4.897527834073621E-7 
0.5828445287085081 2.0796247137926976E-6 1.5009758229313668E-6 3.39481380577434E-6 8.671393044960861E-8 1.3060583894103267E-6 6.161943015447707E-8 1.4419258451393674E-7 2.66773366122654E-7 2.7324042301751434E-7 
0.1626672805271171 1.4133718804969313E-8 2.6607295046286554E-5 3.274904699505826E-8 2.754020411504771E-7 6.849141612550465E-7 6.000947105549999E-8 5.437901079320855E-8 3.311944720248783E-8 4.897527834073621E-7 
0.030421463702809667 3.533381054740675E-7 5.974024057124715E-9 1.2690554269988934E-8 6.484096801815626E-8 8.101715088432924E-8 4.642472051061056E-8 9.588909155830401E-8 1.259800385323683E-8 5.492263916320705E-7 
