0.9999999974800946 5.608137539820945E-9 2.4373185856841495E-7 1.172106626859566E-8 6.237907627075536E-8 1.1913098274753159E-7 1.73077233692785E-7 3.865603644329952E-8 1.461210129546163E-8 9.80357340062961E-9 
2.005866466748609E-14 3.255267862782078E-8 1.23065303350614E-8 8.132293687286404E-8 9.190883419961916E-8 1.2208429171989986E-7 4.6619821048618344E-8 6.868047644268976E-8 5.98965849954484E-9 1.5270419234328066E-4 
0.09968101824287773 3.991546461375589E-7 1.2129457497917309E-8 1.6852281816478934E-7 1.1562597480266207E-7 5.7185967941487E-9 3.090763479146009E-8 3.470889853195809E-8 5.5885336493017646E-8 8.643838856276329E-9 
0.9098774494225648 2.972311813555513E-7 2.0175581456425403E-7 2.845011564803728E-8 8.124333416333763E-8 1.1496646201400419E-7 1.106391621049671E-7 3.5412324343832045E-8 8.100887113559167E-9 1.8324591521115606E-7 
0.12003009757816557 7.67963162353091E-8 7.660618139594098E-8 2.722539449948905E-8 6.494532173786288E-9 5.007216027496678E-8 8.609656922633488E-9 7.559350518091458E-8 3.5654058698241295E-8 5.19898375184774E-8 
0.8798607445802331 1.265624320999557E-8 4.0982919885935464E-8 7.72508150969772E-8 7.731548758805346E-8 9.873512744051725E-9 1.676079911422893E-7 6.69402646611174E-8 2.113372148888483E-7 3.249579611156103E-8 
0.6366555506800526 4.370577654205309E-4 1.8946653868810045E-7 5.676326724202857E-7 1.561195653084429E-6 1.067560928028734E-7 4.4010426526883496E-8 3.30756848340684E-7 1.3952005266860675E-7 1.3965409417098896E-5 
0.27627056691241136 5.812475542348035E-8 2.890733602902624E-8 2.584695668072362E-8 6.278243652730344E-7 0.0038816665395313516 1.9681806361490457E-6 1.3780353883784181E-6 9.976306991336974E-7 4.568568027932214E-7 
0.2955168671285679 2.038787466901859E-9 2.2070702896919748E-7 5.332952769065401E-9 9.290052722415954E-9 1.1574940483294231E-7 6.416186111020418E-7 1.7696173556901128E-8 1.0456143243956223E-8 2.542931866610676E-8 
0.827554805181518 2.0120503564614482E-7 4.3467650813062906E-8 1.546533287112429E-10 8.514076775265438E-8 6.251319589563226E-9 5.570809592108847E-9 1.829299341495811E-7 3.4785363865623057E-7 1.1600665083027547E-8 
0.3073779360030985 8.46552760686268E-8 1.9254695154483236E-7 4.58591463346086E-9 1.937081548882397E-7 4.081279784455597E-10 1.5915401062898102E-7 1.501029743041421E-8 3.936321888283181E-9 1.2034921872223816E-7 
0.79991233404318 4.18749487281768E-7 1.850522608470686E-7 5.570177585319842E-7 1.078267983422422E-7 9.889264160958696E-8 2.5493636347704417E-8 3.511719861342243E-8 1.684565340690192E-7 1.5749635972219194E-7 
0.0021442510142190424 6.691802772251879E-10 3.58948253460322E-7 2.791055005922706E-7 8.110329684926051E-8 9.307997206170157E-9 1.1144833305992704E-7 3.645976079076614E-8 2.0042738535972888E-8 1.6954819072896379E-7 
0.2019968876739267 1.8813506115346148E-8 1.7221949228182268E-7 5.274005214716813E-9 1.389267284549565E-7 3.778139075903546E-9 7.34016631625398E-8 1.0138448373981077E-7 8.410256418683684E-9 5.775184745139823E-8 
0.5473769702487764 1.2558525817447887E-8 3.9829022009434216E-7 1.4783963025513401E-7 2.6041718676340875E-8 0.0020634575217771773 1.5047756451947531E-7 8.743979932000386E-7 5.357585752632784E-9 1.2009829871157956E-8 
0.7188295907325568 1.265624320999557E-8 4.0982919885935464E-8 2.358506414275343E-8 4.967253255195332E-8 9.873512744051725E-9 2.5723925037751734E-8 6.69402646611174E-8 1.679567099383008E-7 3.249579611156103E-8 
1.2000253161559282E-4 2.476951028164055E-7 1.5255108926676167E-6 4.431028470007017E-6 7.518263091485188E-8 9.126816069375668E-9 8.17939965022793E-8 5.069327901946839E-8 1.2561940197344606E-4 3.266293279434955E-8 
